domain,title,organization,rating,reviews,level,course_type,duration,url
DevOps,Surveillance et observabilité pour le développement et DevOps,IBM,"4,6",98 avis,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/monitoring-and-observability-for-development-and-devops
DevOps,DevOps Cours prérequis,KodeKloud,"4,7",109 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/devops-prerequisite-course
DevOps,Exam Prep AZ-400: Microsoft DevOps Engineer Expert,Whizlabs,,,Avancées,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/exam-prep-az-400-microsoft-devops-engineer-expert
DevOps,Culture et état d'esprit DevOps,"University of California, Davis","4,7",594 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/devops-culture-and-mindset
DevOps,Scripting Python pour DevOps,LearnQuest,4,209 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/python-scripting-devops
DevOps,Exam Prep: AWS Certified DevOps Engineer - Professional,Whizlabs,"4,4",29 avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/exam-prep-dop-c02-aws-certified-devops-engineer--professional
DevOps,"Master AWS DevOps: Automate, Deploy & Scale Efficiently",EDUCBA,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/master-aws-devops-automate-deploy-scale-efficiently
DevOps,Mastering GitHub for Developers and DevOps,Packt,"4,5",28 avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/packt-mastering-github-for-developers-and-devops
DevOps,Advanced ALM with Azure DevOps & GitHub Integration,Coursera,,,Avancées,Cours,1 à 4 semaines,https://www.coursera.org/learn/advanced-alm-strategies-with-azure-devops-and-github-integra
DevOps,CI/CD with GitLab: Automating DevOps Pipelines,Coursera,,,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/cicd-with-gitlab-automating-devops-pipelines
DevOps,Getting Started with Azure DevOps Boards,Coursera,"4,5",627 avis,Débutant,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/getting-started-azure-devops-boards
DevOps,Principes fondamentaux de DevOps et de Jenkins,LearnKartS,"3,6",34 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/copy-of-jenkins-from-zero-to-hero
DevOps,DevOps for Network Automation (NetDevOps),Cisco Learning and Certifications,"4,7",33 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/devops-for-network-automation-netdevops
DevOps,DevOps sur AWS et gestion de projet,Amazon Web Services,"4,8",120 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/devops-and-project-management-aws
DevOps,Les bases de Kubernetes pour DevOps,KodeKloud,"4,6",20 avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/kubernetes-basic-for-devops
DevOps,GenAI pour les praticiens DevOps,Coursera,,,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/genai-for-devops-practitioners
DevOps,Livraison continue et DevOps,University of Virginia,"4,6","1,6 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/uva-darden-continous-delivery-devops
DevOps,AWS Certified DevOps Engineer - Professional,Packt,,,Avancées,Cours,1 à 3 mois,https://www.coursera.org/learn/packt-aws-certified-devops-engineer-professional-5agv7
DevOps,Deploying Microservices to Kubernetes using Azure DevOps,Whizlabs,"4,1",7 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/deploying-microservices-to-kubernetes-using-azure-devops
DevOps,Continuous Delivery and Managing Builds with Azure DevOps,Coursera,"4,6",7 avis,Intermédiaire,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/continuous-delivery-managing-builds-azure-devops
DevOps,Open Practices for your DevOps Journey,Red Hat,,,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/open-practices-for-your-devops-journey
DevOps,Cyber Security: DevOps,Macquarie University,"4,5",16 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/cyber-security-devops
DevOps,Mastering Docker Essentials - Hands-on DevOps,Packt,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/packt-mastering-docker-essentials-hands-on-devops-sreqv
DevOps,DevOps et IA sur AWS : AIOps,Amazon Web Services,5,9 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/aiops-aws
DevOps,Essentiels DevOps et Contrôle des versions avec Git,Edureka,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/devops-essentials-and-version-control-with-git
DevOps,Advanced DevOps Tools and Practices,Packt,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/packt-advanced-devops-tools-and-practices-tgusu
DevOps,Getting Started with AWS DevOps,Whizlabs,"4,1",15 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/getting-started-with-aws-devops
DevOps,"Real World DevOps Project with Ansible, Docker and GitLab",Packt,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/packt-real-world-devops-project-with-ansible-docker-and-gitlab-ub4tp
DevOps,Gemini pour les ingénieurs DevOps,Google Cloud,5,6 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/gemini-for-devops-engineers
DevOps,Projet DevOps Capstone,IBM,"4,8",168 avis,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/devops-capstone-project
DevOps,Rust pour DevOps,Duke University,"4,1",16 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/rust-for-devops
DevOps,Automate your DevOps pipelines with GitHub Actions,Packt,,,Intermédiaire,Cours,3 à 6 mois,https://www.coursera.org/learn/packt-automate-your-devops-pipelines-with-github-actions-75x3n
DevOps,JFrog DevOps: Secure Software Pipelines & CI/CD Mastery,Coursera,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/jfrog-devops-secure-software-pipelines--cicd-mastery
DevOps,Linux: Introduction to Shell Scripting for DevOps,Coursera,"4,6",84 avis,Intermédiaire,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/intro-shell-bash-scripting-devops
Game Development,Conception et développement de jeux avec l'Unité,Michigan State University,"4,7",650 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/game-design-and-development
Game Development,Epic Games Game Design,Epic Games,"4,3",590 avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/epic-games-game-design-professional-certificate
Game Development,Getting Started with Unity and Basic 2D/3D Game Development,Packt,,,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/game-getting-started-with-unity-and-basic-2d-3d-game-development-ezykz
Game Development,Advanced Android Game Development in Unity,Packt,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/packt-advanced-android-game-development-in-unity-gnl6y
Game Development,Unreal Engine FPS & Action Game Development,EDUCBA,"4,8",18 avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/unreal-engine-fps-action-game-development
Game Development,Programmation C# pour le développement de jeux Unity,University of Colorado System,"4,6","2,8 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/programming-unity-game-development
Game Development,Programmation C++ pour le développement de jeux Unreal,University of Colorado System,"4,5",212 avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/cplusplusunrealgamedevelopment
Game Development,Développement et prototypage de jeux,Epic Games,4,20 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/game-development-and-prototyping
Game Development,Introduction to Basic Game Development using Scratch,Coursera,"4,5","1,5 k avis",Débutant,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/introduction-to-basic-game-development-using-scratch
Game Development,Basic Game Development with Levels using Scratch,Coursera,"4,7",141 avis,Débutant,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/basic-game-development-with-levels-using-scratch
Game Development,IBM DevOps et ingénierie logicielle,IBM,"4,6",64 k avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/devops-and-software-engineering
Game Development,Développeur(euse) de logiciels Full Stack IBM,IBM,"4,6",60 k avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer
Game Development,Conception de jeux : Art et concepts,California Institute of the Arts,"4,7","4,2 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/game-design
Game Development,Game Development with GameMaker,University of Colorado System,"4,9",11 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/game-development-gamemaker
Game Development,Unity Game Development: Fun Mini-Game Projects,EDUCBA,5,11 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/unity-game-development-fun-mini-game-projects
Game Development,Meta Développeur Android,Meta,"4,6","9,1 k avis",Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/meta-android-developer
Game Development,Développeur Meta iOS,Meta,"4,6","8,6 k avis",Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/meta-ios-developer
Game Development,Meta Full Stack Developer: Front-End & Back-End from Scratch,Meta,"4,7",25 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/meta-full-stack-developer
Game Development,AI Game Development Essentials with Unity 6,Packt,,,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/packt-ai-game-development-essentials-with-unity-6
Game Development,Introduction à la conception de jeux,Epic Games,"4,4",490 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/introduction-to-game-design
Game Development,"Unity Advanced Game Development, Physics & GUI",EDUCBA,,,Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/unity-advanced-game-development-physics-gui
Game Development,Introduction au développement d'applications mobiles Android,Meta,"4,6","1,5 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/introduction-to-android-mobile-application-development
Game Development,Unity Game Development: Beginner to Intermediate,EDUCBA,,,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/unity-game-development-beginner-to-intermediate
Game Development,Foundations of AI in Game Development,Packt,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/packt-foundations-of-ai-in-game-development-je46i
Game Development,"Apprendre le HTML, le CSS et le JavaScript par le développement de jeux vidéo",The Hong Kong University of Science and Technology,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/learning-html-css-and-javascript-through-game-development
Game Development,Introduction à la conception de jeux,California Institute of the Arts,"4,7","2,9 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/game-design
Game Development,Python Game Development with Pygame,EDUCBA,,,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/python-game-development-with-pygame
Game Development,Conception et développement d'un jeu 1 : Tireur 2D,Michigan State University,"4,7",527 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/game-design-and-development-1
Game Development,Développement d'histoires et de récits pour les jeux vidéo,California Institute of the Arts,"4,7","1,3 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/video-game-story
Game Development,"HTML, CSS et Javascript pour les développeurs Web",Johns Hopkins University,"4,7",17 k avis,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/html-css-javascript-for-web-developers
Game Development,Game Development: HTML to Unreal Engine Mastery,Coursera,"4,5",12 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/game-development-html-to-unreal-engine-mastery
Game Development,Intermediate Python Game Development with Pygame,EDUCBA,,,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/intermediate-python-game-development-pygame
Game Development,"Game Development, Data Science, and Machine Learning",Packt,,,Intermédiaire,Cours,3 à 6 mois,https://www.coursera.org/learn/packt-game-development-data-science-and-machine-learning-83x7l
Game Development,L'ère du développement durable,Columbia University,"4,7","4,1 k avis",Mixte,Cours,3 à 6 mois,https://www.coursera.org/learn/sustainable-development
Game Development,Développement et monétisation de jeux intermédiaires,Packt,,,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/packt-intermediate-game-development-and-monetization-i5rvy
Game Development,Apprendre la programmation côté serveur par le développement de jeux,The Hong Kong University of Science and Technology,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/learning-server-side-programming-through-game-development
Game Development,Intermediate Python Game Development with Pygame,EDUCBA,,,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/intermediate-python-game-development-pygame
Game Development,"Game Development, Data Science, and Machine Learning",Packt,,,Intermédiaire,Cours,3 à 6 mois,https://www.coursera.org/learn/packt-game-development-data-science-and-machine-learning-83x7l
Game Development,L'ère du développement durable,Columbia University,"4,7","4,1 k avis",Mixte,Cours,3 à 6 mois,https://www.coursera.org/learn/sustainable-development
Game Development,Développement et monétisation de jeux intermédiaires,Packt,,,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/packt-intermediate-game-development-and-monetization-i5rvy
Game Development,Apprendre la programmation côté serveur par le développement de jeux,The Hong Kong University of Science and Technology,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/learning-server-side-programming-through-game-development
Game Development,Bienvenue à la théorie des jeux,The University of Tokyo,"4,7",2 k avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/game-theory-introduction
Game Development,Game Deployment and Final Touches,Packt,,,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/packt-game-deployment-and-final-touches-fb04o
Game Development,"Python Game Development: Design, Animate & Render",EDUCBA,,,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/python-game-development-design-animate-render
Game Development,Théorie des jeux,Stanford University,"4,6","4,9 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/game-theory-1
Game Development,PyCharm Project - Développement d'un jeu de morpion,EDUCBA,"4,6",25 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/pycharm-project-tic-tac-toe-game-development
Game Development,Développement avancé de jeux et bases de l'Unité,Packt,,,Avancées,Cours,1 à 3 mois,https://www.coursera.org/learn/packt-advanced-game-development-and-unity-basics-vrxyj
Game Development,Strategy and Game Theory for Management,IIMA - IIM Ahmedabad,"4,8",138 avis,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/strategy-and-game-theory-for-management
Graphic Design,Conception graphique,California Institute of the Arts,"4,7",22 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/graphic-design
Graphic Design,Adobe Graphic Designer: Design that Demands Attention,Adobe,"4,7","2,7 k avis",Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/adobe-graphic-designer
Graphic Design,Conception graphique,Adobe,"4,6",318 avis,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/adobe-graphic-design
Graphic Design,Principes fondamentaux du graphisme,California Institute of the Arts,"4,8",18 k avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/fundamentals-of-graphic-design
Graphic Design,Conception d'expérience utilisateur Google,Google,"4,8",97 k avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/google-ux-design
Graphic Design,Principes de conception avec l'IA,Adobe,"4,7","1,5 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/design-fundamentals-ai
Graphic Design,Conception graphique,University of Colorado Boulder,"4,8","3,4 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/presentation-design
Graphic Design,Build your business brand using Canva,Coursera,"4,3",126 avis,Débutant,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/build-your-business-brand-using-canva
Graphic Design,The Complete Graphic Design Masterclass,Skillshare,"4,4",17 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/the-complete-graphic-design-masterclass
Graphic Design,Xbox Graphic Designer,Xbox,"4,5",79 avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/xbox-graphic-designer
Graphic Design,Create and Design Digital Products using Canva,Coursera,"4,4","1,3 k avis",Avancées,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/create-design-digital-products-canva
Graphic Design,Éléments de conception graphique pour les non-designers,University of Colorado Boulder,"4,7","1,7 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/graphic-design-elements-non-designers
Graphic Design,Branding Basics with Adobe Express,Adobe,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/branding-basics-with-adobe-express
Graphic Design,"Creative Design Tools: Adobe Photoshop, Illustrator, Acrobat",Adobe,"4,6",588 avis,Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/creative-design-tools-adobe-photoshop-illustrator-acrobat
Graphic Design,Graphic Design Theory - Web & Digital Design,Skillshare,,,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/graphic-design-theory---web--digital-design
Graphic Design,Build a free website with WordPress,Coursera,"4,5","2,4 k avis",Intermédiaire,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/build-free-website-wordpress
Graphic Design,Design Engaging Social Media Visuals Fast,Coursera,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/design-engaging-social-media-visuals-fast
Graphic Design,Introduction à la typographie,California Institute of the Arts,"4,8","5,8 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/typography
Graphic Design,Analyse de données Google,Google,"4,8",177 k avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/google-data-analytics
Graphic Design,Create a Promotional Video using Canva,Coursera,"4,3","1,1 k avis",Débutant,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/create-a-promotional-video-using-canva
Graphic Design,Logo Design: From Concept to Client-Approved Work,Skillshare,"4,4",10 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/logodesign-fromconcepttoclient-approvedwork
Graphic Design,Graphic design: pop your Linkedin with 3D effect using Canva,Coursera,"4,5",120 avis,Débutant,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/linkedin-cover-with-canva
Graphic Design,Créer des conceptions et des prototypes haute fidélité dans Figma,Google,"4,8","4,8 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/high-fidelity-designs-prototype
Graphic Design,Building Digital Media using Graphic Design in PowerPoint,Coursera,"4,4",74 avis,Débutant,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/building-digital-media-graphic-design-powerpoint
Graphic Design,Design d'interaction,University of California San Diego,"4,5",4 k avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/interaction-design
Graphic Design,Science des données IBM,IBM,"4,6",149 k avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/ibm-data-science
Graphic Design,Design Engaging Social Media Visuals Fast,Coursera,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/design-engaging-social-media-visuals-fast
Graphic Design,Le langage du design : Forme et signification,California Institute of the Arts,"4,6",903 avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/design-language
Graphic Design,"Communication efficace : Rédaction, conception et présentation",University of Colorado Boulder,"4,8",12 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/effective-business-communication
Graphic Design,Use Canva to Design Digital Course Collateral,Coursera,"4,6","1,6 k avis",Avancées,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/canva-design-digital-course-collateral
Graphic Design,Fundamentals of Graphic Design,Xbox,"4,5",52 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/xbox-fundamentals-of-graphic-design
Graphic Design,Microsoft UX Design,Microsoft,"4,7",607 avis,Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/ux-design
Graphic Design,Python pour tous,University of Michigan,"4,8",280 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/python
Graphic Design,Principes de conception UX/UI,Meta,"4,6","1,1 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/principles-of-ux-ui-design
Graphic Design,Graphic Design Theory - Print Design,Skillshare,,,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/graphic-design-theory---print-design
Graphic Design,Créer des interfaces utilisateurs (UI) dynamiques pour les sites web,Google,"4,8","3,8 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/responsive-web-design-adobe-xd
Graphic Design,IBM UI/UX Designer,IBM,"4,8","2,8 k avis",Débutant,Certificat Professionnel,3 à 6 mois,https://www.coursera.org/professional-certificates/ibm-ui-ux-designer
Graphic Design,Le design thinking au service de l'innovation,University of Virginia,"4,7","9,2 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/uva-darden-designbiz
Graphic Design,Graphic Design Theory - Space,Skillshare,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/graphic-design-theory---space
Graphic Design,"Principes fondamentaux : des Données... des Données, Partout",Google,"4,8",121 k avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/foundations-data
Graphic Design,Ultimate Graphic Design Course: Create 40 Practical Projects,Packt,,,Débutant,Cours,3 à 6 mois,https://www.coursera.org/learn/packt-ultimate-graphic-design-course-create-40-practical-projects-hkosa
Graphic Design,Generative AI for UI UX Design,IBM,"4,7",11 k avis,Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/generative-ai-for-ui-ux-design
Graphic Design,Idées tirées de l'histoire du graphisme,California Institute of the Arts,"4,7","2,5 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/graphic-design-history
Graphic Design,Conception de jeux : Art et concepts,California Institute of the Arts,"4,7","4,2 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/game-design
Graphic Design,La conception de sites Web pour tous : Les bases du développement web et du codage,University of Michigan,"4,7",35 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/web-design
Graphic Design,Conception et architecture des logiciels,University of Alberta,"4,6",4 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/software-design-architecture
Graphic Design,Conception d'interfaces et d'expériences utilisateur (UI/UX),IBM,"4,5",305 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/designing-user-interfaces-and-experiences-uiux
Graphic Design,Document Design,Adobe,"4,7",158 avis,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/document-design
Finance,Introduction à la finance d'entreprise,University of Pennsylvania,"4,6","6,4 k avis",Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/wharton-finance
Finance,Marchés financiers,Yale University,"4,8",32 k avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/financial-markets-global
Finance,Introduction à la finance et à la comptabilité,University of Pennsylvania,"4,6",14 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/finance-accounting
Finance,Preparatory Certificate in Finance and Financial Markets,Corporate Finance Institute,"4,7",701 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/finance-and-financial-markets
Finance,Foundations of Finance,University of Cambridge,"4,7",42 avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/foundationsfinance
Finance,Corporate Finance Fundamentals,Corporate Finance Institute,"4,8",199 avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/corporate-finance-fundamentals
Finance,Financial Management,Duke University,"4,8",372 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/business-financial-management
Finance,Fundamentals of Financial Analysis,London Business School,"4,4",111 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/fundamentals-of-financial-analysis
Finance,"Principes fondamentaux de la finance d'entreprise, avec Goldman Sachs 10 000 femmes",Goldman Sachs,"4,7","1,3 k avis",Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/10k-women-2
Finance,Gestion des risques,New York Institute of Finance,"4,6","1,6 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/risk-management
Finance,Finance et modélisation quantitative pour les analystes,University of Pennsylvania,"4,5",17 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/finance-quantitative-modeling-analysts
Finance,"AI-Powered Finance: Forecasting, Planning & Reporting",Coursera,"4,3",229 avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/ai-powered-finance-forecasting-planning-and-reporting
Finance,Les fondamentaux des finances personnelles,SoFi,"4,6",420 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/personal-finance-fundamentals
Finance,Finance décentralisée (DeFi) : L'avenir de la finance,Duke University,"4,8","2,1 k avis",Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/decentralized-finance-duke
Finance,La finance pour les non professionnels de la finance,Rice University,"4,8","2,8 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/finance-for-non-finance
Finance,BI Essentials for Finance Analysts (Power BI Edition),Corporate Finance Institute,"4,8",350 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/bi-essentials-for-finance-professionals-powerbi
Finance,Finance for Non-finance Professionals,University of Cambridge,,,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/finance-for-non-finance-professionals
Finance,L'essentiel de la finance d'entreprise,The University of Melbourne,"4,7",2 k avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/learn-finance
Finance,Generative AI for Finance and Accounting,Edureka,,,Intermédiaire,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/generative-ai-for-finance-and-accounting
Finance,La finance pour les managers,IESE Business School,"4,8",1 k avis,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/operational-finance
Finance,CFO Excellence: Mastering Finance Teams,Coursera,,,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/cfo-excellence-mastering-finance-teams
Finance,Foundations of Corporate Finance,University of Cambridge,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/foundations-of-corporate-finance
Finance,L'essentiel de la finance d'entreprise,IESE Business School,"4,8","2,6 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/corporate-finance-essentials
Finance,Introduction à la finance : Les bases,University of Illinois Urbana-Champaign,"4,7",535 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/introduction-to-finance-the-basics
Finance,Finance comportementale,Duke University,"4,4","4,5 k avis",Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/duke-behavioral-finance
Finance,Business Finance and Data Analysis Fundamentals,Rice University,"4,8","2,9 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/pre-mba-quantitative-skills
Finance,Gestion financière,University of Illinois Urbana-Champaign,"4,7","6,9 k avis",Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/financial-management
Finance,Finance and Budgeting Essentials for Business Professionals,Logical Operations,,,Mixte,Cours,1 à 3 mois,https://www.coursera.org/learn/finance-budgeting-essentials-business-professionals-lo097014
Finance,Machine Learning for Trading,Plusieurs enseignants,"3,8","1,2 k avis",Intermédiaire,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/machine-learning-trading
Finance,Principes fondamentaux de la finance,University of Pennsylvania,4,"1,1 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/finance-fundamentals
Finance,Principes fondamentaux de la finance,"University of California, Irvine","4,7",206 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/finance-fundamentals-uci
Finance,AI in Finance Agent,AI CERTs,,,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/ai-in-finance-agent
